0.0,0.0,0.0,0.0,1.591,1.9040000000000001,0.0,0.0,6.0,0.0,0.0,2.0,0.0,9.002,4.0,0.0,0.0,4.632,0.0,0.0,8.107999999999999,0.0,0.011000000000000001,0.0,0.0,1.225,31.4,0.0,4.489,0.0,35.3,3.0,1.459,0.0,0.0,1.261,3.8789999999999996,0.0,0.0,0.0,1.9809999999999999,0.0,4.562,2.734,0.0,0.0,1.8019999999999998,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,1.2009999999999998,2.0,0.0,2.149,0.0,268.0,8.847000000000001,0.0,4.038,1.1159999999999999,0.0,0.0,0.0,1.3330000000000002,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2890000000000001,0.0,9.971,6.0,0.0,0.0,1.932,2.949,2.55,-0.026000000000000002,2.6755,0.0,0.0,1.0,0.0,7.252999999999999,0.0,35.007,0.0,0.0,2.6260000000000003,0.0,0.0,1.23,0.0,0.0,3.0285,0.0,0.0,0.998,0.0,40.6,0.0,3.015,0.0,466.0,0.0,0.0,0.0,1.386,6.316,3.1060000000000003,6.0,0.0,0.0,3.636,4.712,0.0,0.96,0.0,0.0,2.0,1.1420000000000001,0.0,40.7,0.98,0.0,0.0,0.0,0.0,3.9189999999999996,0.987,1.745,0.0,0.0,1.0,8.662,2.0,1.129,0.0,2.0,9.802999999999999,0.0,0.0,0.0,8.755,0.0,0.0,2.0,2.802,2.6909,1.0,1.0,0.0,749.0,0.0,0.0,0.0,2.5180000000000002,0.0
0.0,2.0,-0.185,0.0,1.9669999999999999,2.0,0.0,1.0,6.0,0.0,9.874,2.0,0.0,8.722999999999999,4.783,2.0,0.0,3.997,0.0,0.0,7.981,0.0,-0.204,0.0,0.0,1.173,30.8,0.0,1.5419999999999998,0.0,46.2,2.0,4.189,2.0,2.0,2.184,3.2489999999999997,1.0,0.0,3.0,2.0,0.0,3.7319999999999998,3.699,0.0,1.0,2.303,0.0,0.0,1.1540000000000001,0.0,0.0,0.0,1.0,-0.271,1.104,1.0,0.0,1.932,0.0,491.0,8.039,0.0,3.658,1.114,1.0,0.0,1.0,7.718,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.288,6.0,10.649000000000001,4.0,0.0,0.0,2.214,3.315,1.393,-0.22899999999999998,3.3319,0.0,0.0,0.0,1.0,7.257000000000001,0.0,0.0,6.0,0.004,3.714,0.0,0.0,0.0,0.0,0.0,3.4355,2.0,0.0,1.042,0.0,27.3,0.0,3.1939,0.0,780.0,0.0,0.0,0.0,1.2409999999999999,4.629,2.461,0.0,0.0,0.0,3.833,3.8989999999999996,1.0,0.9890000000000001,1.0,0.0,1.0,1.1440000000000001,0.0,50.0,1.018,0.0,0.0,1.0,0.0,4.17,1.101,3.3,0.0,1.0,0.0,11.569,0.0,1.1640000000000001,0.0,0.0,11.349,19.793,0.0,0.0,10.617,0.0,0.0,0.0,2.544,2.1144,3.0,2.0,0.0,903.0,0.0,0.0,0.0,2.121,0.0
0.0,3.0,0.0,0.0,2.417,5.75,0.0,0.0,6.0,0.0,10.198,2.0,0.0,9.11,4.958,1.0,0.0,2.824,0.0,0.0,11.597000000000001,0.0,-0.008,0.0,0.0,1.45,26.7,0.0,4.891,0.0,45.5,2.0,4.297,0.0,0.0,0.9179999999999999,2.457,0.0,0.0,0.0,4.0,0.0,4.928,3.278,1.0,0.0,1.8019999999999998,0.0,1.0,1.104,-0.025,0.0,0.0,1.0,0.0,1.092,0.0,0.0,2.414,0.0,574.0,9.707,0.0,3.3489999999999998,1.143,6.0,3.0,4.0,1.138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,9.466000000000001,2.0,0.0,0.0,1.942,3.076,2.585,0.124,2.6068,0.0,0.0,0.0,2.0,7.601,4.0,0.0,0.0,0.004,2.984,0.0,0.0,2.826,0.0,0.0,2.5728,2.0,0.0,0.973,0.0,36.8,0.0,3.532,0.0,798.0,0.0,0.0,0.0,1.29,4.675,3.279,2.0,1.0,0.0,3.853,3.695,0.0,1.0090000000000001,0.0,1.0,2.0,1.1520000000000001,0.0,40.0,0.965,0.0,0.0,0.0,0.0,3.932,0.97,2.094,0.0,0.0,0.0,8.485,0.0,1.131,0.0,0.0,10.509,0.0,0.0,0.0,11.360999999999999,0.0,0.0,0.0,3.202,3.2512,0.0,3.0,10.0,313.0,0.0,0.0,0.0,2.194,0.0
0.0,0.0,0.0,0.0,5.0,3.2960000000000003,0.0,0.0,0.0,-0.713,0.0,0.0,0.0,6.593999999999999,4.236000000000001,1.0,0.0,4.908,0.0,0.0,8.311,0.0,1.073,0.0,0.0,0.883,20.0,0.0,1.3330000000000002,0.0,24.0,0.0,0.773,0.0,0.0,0.956,1.768,0.0,0.0,0.0,2.146,0.0,5.2620000000000005,3.15,3.0,0.0,1.732,0.0,1.0,1.078,-0.026000000000000002,0.0,1.0,4.0,0.0,1.024,0.0,0.0,2.214,0.0,122.0,7.119,0.0,3.903,1.1320000000000001,1.0,2.0,2.0,1.7069999999999999,0.0,2.0,0.0,0.0,0.0,3.0,0.0,8.361,0.0,1.1179999999999999,2.0,10.071,0.0,0.0,0.0,1.4140000000000001,3.0460000000000003,0.9179999999999999,0.375,3.9153,0.0,0.0,1.0,0.0,6.69,0.0,10.532,0.0,0.0,4.248,0.0,0.0,0.9179999999999999,0.0,0.0,3.1269,0.0,0.0,1.136,0.0,24.1,0.0,2.4143,0.0,323.0,0.0,0.0,0.0,1.294,4.5169999999999995,2.1,3.0,0.0,0.0,4.407,4.7139999999999995,1.0,1.1079999999999999,0.0,0.0,0.0,1.167,0.0,45.5,0.987,0.0,0.0,0.0,0.0,3.0,0.9940000000000001,3.847,0.0,0.0,0.0,8.127,2.0,1.15,0.0,0.0,9.272,10.334000000000001,1.0,0.0,11.020999999999999,0.0,0.0,2.0,2.611,2.7098,0.0,4.0,2.0,787.0,0.0,0.0,0.0,2.0540000000000003,0.0
0.0,0.0,0.0,-0.271,2.405,2.417,0.0,0.0,4.0,-0.804,0.0,0.0,0.0,9.527999999999999,4.651,0.0,0.0,3.298,0.0,0.0,10.183,0.0,-0.002,0.0,0.0,1.208,29.4,0.0,5.587999999999999,0.0,40.5,0.0,1.185,2.0,2.0,0.8809999999999999,2.602,0.0,0.0,0.0,2.386,0.0,4.588,3.6010000000000004,1.0,6.0,2.504,0.0,0.0,1.143,-0.024,0.0,1.0,2.0,0.0,1.137,2.0,0.0,2.267,0.0,580.0,8.099,0.0,6.881,1.127,2.0,0.0,4.0,1.669,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.347999999999999,0.0,1.127,1.0,10.548,0.0,0.0,0.0,1.985,3.3510000000000004,2.753,-0.026000000000000002,2.5915,0.0,0.0,0.0,2.0,8.003,2.0,0.0,0.0,-0.087,2.9939999999999998,0.0,0.0,1.185,0.0,0.0,3.6508,4.0,0.0,0.9940000000000001,0.0,37.1,0.0,1.6977,0.0,917.0,0.0,0.0,0.0,1.5419999999999998,4.414,3.449,0.0,4.0,0.0,3.3089999999999997,3.9419999999999997,0.0,1.004,1.0,0.0,2.0,1.147,0.0,23.8,1.031,0.0,0.0,0.0,2.0,4.236000000000001,0.98,2.211,0.0,2.0,0.0,8.765,0.0,1.149,0.0,0.0,11.72,34.836,0.0,0.0,9.882,0.0,0.0,1.0,1.943,3.3944,2.0,5.0,3.0,920.0,0.0,0.0,0.0,2.175,0.0
0.0,0.0,0.0,-0.275,2.556,2.367,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.383,5.267,1.0,0.0,2.883,0.0,0.0,8.832,0.0,-0.008,0.0,0.0,1.207,28.6,0.0,4.746,0.0,31.6,1.0,1.125,0.0,0.0,1.859,3.714,0.0,2.0,8.0,3.3789999999999996,0.0,4.869,4.144,2.0,1.0,2.5580000000000003,0.0,0.0,1.171,0.013999999999999999,0.0,0.0,0.0,-0.043,1.119,1.0,4.0,2.4730000000000003,0.0,79.0,9.259,0.0,3.6180000000000003,1.14,0.0,0.0,4.0,1.5630000000000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.276,0.0,1.189,0.0,9.715,4.0,0.0,0.0,1.98,3.3510000000000004,2.522,0.001,3.3157,0.0,0.0,0.0,2.0,7.904,1.0,0.0,0.0,-0.001,3.6010000000000004,0.0,0.0,1.875,0.0,0.0,3.4592,1.0,0.0,1.235,0.0,35.7,0.0,3.1448,0.0,360.0,0.0,0.0,0.0,1.31,5.2989999999999995,3.313,0.0,0.0,0.0,4.061,6.901,0.0,1.014,0.0,0.0,2.0,1.149,0.0,37.0,1.0090000000000001,0.0,0.0,2.0,0.0,4.236000000000001,0.9790000000000001,1.945,0.0,1.0,0.0,9.309,1.0,1.1440000000000001,0.0,2.0,10.280999999999999,0.0,0.0,0.0,10.568,0.0,0.0,0.0,3.133,3.4286,0.0,6.0,0.0,437.0,0.0,0.0,0.0,1.98,0.0
0.0,0.0,-0.08199999999999999,0.0,4.583,1.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.657,5.715,1.0,0.0,3.272,0.0,2.0,9.843,0.0,0.446,0.0,0.0,1.1079999999999999,11.1,1.0,0.8,0.0,25.0,2.0,0.88,0.0,0.0,1.5,3.06,0.0,0.0,0.0,2.544,0.0,5.446000000000001,3.74,1.0,1.0,2.338,0.0,1.0,1.117,-0.002,0.0,0.0,3.0,-0.501,1.125,1.0,0.0,2.343,0.0,230.0,8.453,0.0,3.386,1.1,1.0,0.0,3.0,1.069,1.0,1.0,0.0,0.0,0.0,12.0,0.0,18.375,0.0,1.129,0.0,10.645999999999999,0.0,0.0,0.0,2.0,4.712,0.722,-0.025,2.6622,0.0,2.0,0.0,1.0,9.302999999999999,2.0,0.0,0.0,0.8029999999999999,2.826,0.0,0.0,1.185,0.0,0.0,2.6157,0.0,0.0,0.998,0.0,39.3,0.0,4.2601,0.0,256.0,4.0,0.0,0.0,1.28,4.303,2.872,6.0,0.0,0.0,3.883,4.415,0.0,1.092,1.0,0.0,0.0,1.153,0.0,48.4,1.0070000000000001,0.0,0.0,0.0,1.0,5.0,0.985,1.341,0.0,0.0,0.0,9.051,1.0,1.104,0.0,4.0,12.164000000000001,10.395,0.0,0.0,9.971,0.0,0.0,2.0,1.8459999999999999,5.0476,2.0,7.0,2.0,856.0,2.0,0.0,0.0,2.194,0.0
0.0,6.0,0.0,-0.039,2.1430000000000002,2.556,0.0,0.0,2.0,-0.662,23.572,0.0,0.0,9.786,4.895,2.0,0.0,4.0489999999999995,0.0,0.0,11.593,0.0,-0.002,0.0,0.0,1.12,31.6,0.0,3.889,0.0,31.8,0.0,4.437,0.0,0.0,1.185,2.036,0.0,0.0,0.0,2.469,0.0,4.303,3.674,1.0,1.0,2.3890000000000002,0.0,0.0,1.1079999999999999,-0.002,0.0,0.0,0.0,-0.644,1.179,2.0,0.0,2.255,0.0,104.0,8.302999999999999,0.0,4.74,1.13,1.0,0.0,2.0,3.188,0.0,1.0,0.0,0.0,0.0,2.0,0.0,11.115,0.0,1.271,0.0,11.312999999999999,10.0,0.0,0.0,2.119,3.3789999999999996,2.468,0.0,3.1356,0.0,0.0,0.0,0.0,7.95,2.0,18.375,0.0,-0.001,3.37,0.0,0.0,1.585,0.0,0.0,3.2655,0.0,0.0,1.02,0.0,41.5,0.0,2.5436,0.0,653.0,2.0,0.0,0.0,1.3459999999999999,5.325,3.418,0.0,0.0,0.0,3.736,4.046,0.0,0.98,0.0,0.0,3.0,1.1420000000000001,0.0,37.8,0.98,0.0,0.0,0.0,0.0,4.525,1.041,2.904,0.0,5.0,0.0,8.452,0.0,1.0979999999999999,0.0,4.0,9.222000000000001,0.0,5.0,0.0,9.668,0.0,0.0,0.0,3.5389999999999997,3.8301,4.0,8.0,0.0,647.0,0.0,0.0,0.0,2.3680000000000003,0.0
0.0,0.0,0.508,0.0,1.9169999999999998,2.8310000000000004,0.0,1.0,6.0,-1.429,10.142999999999999,0.0,0.0,9.54,5.067,2.0,0.0,2.975,0.0,0.0,9.615,0.0,0.040999999999999995,0.0,0.0,1.429,44.4,0.0,1.069,0.0,26.1,2.0,3.181,0.0,0.0,0.875,1.935,1.0,0.0,0.0,1.929,1.0,4.17,3.844,0.0,0.0,2.314,0.0,0.0,1.147,0.015,0.0,1.0,0.0,0.787,1.328,0.0,0.0,2.394,0.0,973.0,9.697000000000001,0.0,3.932,1.131,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2790000000000001,0.0,10.338,0.0,0.0,0.0,2.175,3.6260000000000003,0.875,0.047,1.4888,0.0,0.0,0.0,0.0,7.939,0.0,20.53,0.0,-0.001,3.6310000000000002,0.0,0.0,0.541,0.0,0.0,2.1543,0.0,0.0,0.975,0.0,20.7,0.0,3.3007,0.0,301.0,0.0,0.0,0.0,1.295,5.386,2.97,0.0,0.0,0.0,3.3310000000000004,4.725,1.0,0.968,0.0,0.0,2.0,1.115,0.0,37.5,1.032,0.0,0.0,0.0,0.0,4.596,1.006,4.711,0.0,0.0,0.0,7.697,0.0,1.162,0.0,0.0,9.967,0.0,1.0,2.0,9.494,0.0,0.0,0.0,2.537,3.0777,2.0,9.0,4.0,454.0,4.0,0.0,0.0,2.194,0.0
0.0,1.0,0.0,-1.29,3.5,3.5,0.0,3.0,0.0,0.0,23.886,0.0,0.0,10.158999999999999,4.2139999999999995,0.0,0.0,3.319,0.0,0.0,8.013,0.0,0.005,0.0,2.0,1.18,41.2,0.0,1.7109999999999999,0.0,41.2,0.0,1.8459999999999999,1.0,0.0,0.465,1.693,1.0,0.0,0.0,2.682,0.0,4.236000000000001,3.0469999999999997,0.0,6.0,2.136,0.0,1.0,1.129,0.013999999999999999,0.0,1.0,0.0,0.0,1.199,0.0,0.0,2.2640000000000002,1.0,806.0,9.044,0.0,3.765,1.166,0.0,0.0,4.0,1.45,0.0,5.0,3.0,0.0,0.0,3.0,0.0,30.959,0.0,1.2819999999999998,0.0,10.384,0.0,0.0,0.0,2.323,3.888,1.258,0.0,2.4062,2.0,0.0,0.0,2.0,8.706,0.0,0.0,3.0,0.0,3.647,0.0,0.0,1.5,0.0,0.0,4.5316,0.0,0.0,1.137,0.0,54.2,0.0,2.9193,0.0,666.0,0.0,1.0,1.0,1.301,4.691,3.483,4.0,1.0,0.0,3.423,4.415,2.0,1.069,0.0,0.0,0.0,1.127,0.0,40.0,0.983,0.0,0.0,0.0,2.0,5.04,0.998,1.8090000000000002,0.0,8.0,0.0,8.347999999999999,0.0,1.127,1.0,0.0,9.311,12.065999999999999,1.0,2.0,10.415999999999999,0.0,0.0,2.0,1.665,3.6112,3.0,10.0,2.0,557.0,0.0,0.0,0.0,2.0,0.0
